,0,1
1612,"我要,洗,咖啡色,衣服",setWashingCard
1613,"我要,洗,深灰色,衣服",setWashingCard
1614,"我要,洗,浅,灰色,衣服",setWashingCard
1615,"我要,洗,深绿色,衣服",setWashingCard
1616,"我要,洗,浅绿色,衣服",setWashingCard
1617,"我要,洗,深蓝色,衣服",setWashingCard
1618,"我要,洗,浅蓝色,衣服",setWashingCard
1619,"我要,洗,金色,衣服",setWashingCard
1620,"我要,洗,深紫色,衣服",setWashingCard
1621,"我要,洗,浅紫色,衣服",setWashingCard
1622,"我要,洗,深黄色,衣服",setWashingCard
1623,"我要,洗,浅黄色,衣服",setWashingCard
1624,"我要,洗,羊毛",setMode
1625,"我要,洗,棉",setMode
1626,"我要,洗,聚酯纤维",setMode
1627,"我要,洗,粘胶",setMode
1628,"我要,洗,涤纶",setMode
1629,"我要,洗,桑蚕丝",setMode
1630,"我要,洗,人造丝",setMode
1631,"我要,洗,亚麻",setMode
1632,"我要,洗,真丝",setMode
1633,"我要,洗,锦纶",setMode
1634,"我要,洗,尼龙",setMode
1635,"我要,洗三,醋酸",setMode
1636,"我要,洗,化纤",setMode
1637,"我要,洗,羊绒",setMode
1638,"我要,洗,混纺",setMode
1639,"我要,洗雪,纺",setMode
1640,"我要,洗,绢丝",setMode
1641,"我要,洗,皮革",setMode
1642,"我要,洗,牛仔布",setMode
1643,"我要,洗,氨纶",setMode
1644,"我要,洗,欧根,纱",setMode
1645,"我要,洗,PU",setMode
1646,"选择,羊毛,局,品牌",setWashingCard
1647,"选择,雅莹,品牌",setWashingCard
1648,"选择,茵曼,品牌",setWashingCard
1649,"选择,D2C,品牌",setWashingCard
1650,"选择,d2c,品牌",setWashingCard
1651,"选择,woolmark,品牌",setWashingCard
1652,"选择,大杨,品牌",setWashingCard
1653,"选择,朗姿,品牌",setWashingCard
1654,"选择,海尔,品牌",setWashingCard
1655,"选择,利郎,品牌",setWashingCard
1656,"选择,博,洋品牌",setWashingCard
1657,"选择,拉夏,贝尔,品牌",setWashingCard
1658,"选择,海澜,之家,品牌",setWashingCard
1659,"洗衣机,我要,洗,袜子",setMode
1660,"洗衣机,我要,洗,衬衫",setMode
1661,"洗衣机,我要,洗,外套",setMode
1662,"洗衣机,我要,洗,内衣",setMode
1663,"洗衣机,我要,洗,运动服",setMode
1664,"洗衣机,我要,洗,牛仔",setMode
1665,"洗衣机,我要,洗,羽绒服",setMode
1666,"洗衣机,我要,洗,轻薄,类",setMode
1667,"洗衣机,我要,洗,毛绒玩具",setMode
1668,"洗衣机,我要,洗,窗帘",setMode
1669,"洗衣机,我要,洗,床单",setMode
1670,"洗衣机,我要,洗,被罩",setMode
1671,"洗衣机,我要,洗,枕套",setMode
1672,"洗衣机,我要,洗,婴儿,服",setMode
1673,"洗衣机,我要,洗,童装",setMode
1674,"洗衣机,我要,洗,礼服",setMode
1675,"洗衣机,我要,洗,连衣裙",setMode
1676,"洗衣机,我要,洗,旗袍",setMode
1677,"洗衣机,我要,洗直,筒裤",setMode
1678,"洗衣机,我要,洗,风衣",setMode
1679,"洗衣机,我要,洗,毛呢,外套",setMode
1680,"洗衣机,我要,洗,短外套",setMode
1681,"洗衣机,我要,洗,毛衣",setMode
1682,"洗衣机,我要,洗,针织衫",setMode
1683,"洗衣机,我要,洗,T恤",setMode
1684,"洗衣机,我要,洗,牛仔裤",setMode
1685,"洗衣机,我要,洗,打,底裤",setMode
1686,"洗衣机,我要,洗,皮草",setMode
1687,"洗衣机,我要,洗雪,纺衫",setMode
1688,"洗衣机,我要,洗,夹克",setMode
1689,"洗衣机,我要,洗,羊绒衫",setMode
1690,"洗衣机,我要,洗,披风",setMode
1691,"洗衣机,我要,洗,马甲",setMode
1692,"洗衣机,我要,洗,棉衣",setMode
1693,"洗衣机,我要,洗,小,西装",setMode
1694,"洗衣机,我要,洗卫衣",setMode
1695,"洗衣机,我要,洗,背心",setMode
1696,"洗衣机,我要,洗,短裤",setMode
1697,"洗衣机,我要,洗,五分裤",setMode
1698,"洗衣机,我要,洗,七分裤",setMode
1699,"洗衣机,我要,洗,九分,裤",setMode
1700,"洗衣机,我要,洗,长裤",setMode
1701,"洗衣机,我要,洗,棉裤",setMode
1702,"洗衣机,我要,洗,西装裤",setMode
1703,"洗衣机,我要,洗,休闲裤",setMode
1704,"洗衣机,我要,洗,运动裤",setMode
1705,"洗衣机,我要,洗,半身裙",setMode
1706,"洗衣机,我要,洗,吊带裙",setMode
1707,"洗衣机,我要,洗,大衣",setMode
1708,"洗衣机,我要,洗,背带裤",setMode
1709,"洗衣机,我要,洗,连,衣裤",setMode
1710,"洗衣机,我要,洗阔,腿,裤",setMode
1711,"洗衣机,我要,洗,保暖,上衣",setMode
1712,"洗衣机,我要,洗,保暖,裤",setMode
1713,"洗衣机,我要,洗,睡衣",setMode
1714,"洗衣机,我要,洗,睡裙",setMode
1715,"洗衣机,我要,洗,睡裤",setMode
1716,"洗衣机,我要,洗,冲锋衣",setMode
1717,"洗衣机,我要,洗,皮衣",setMode
1718,"洗衣机,我要,洗,羽绒,裤",setMode
1719,"洗衣机,我要,洗,西裤",setMode
1720,"洗衣机,我要,洗,羊毛,裤",setMode
1721,"洗衣机,我要,洗皮裤",setMode
1722,"洗衣机,我要,洗半裙",setMode
1723,"洗衣机,选择,常用,程序",setMode
1724,"洗衣机,选择,速洗,程序",setMode
1725,"洗衣机,选择,强力,程序",setMode
1726,"洗衣机,选择,标准,程序",setMode
1727,"洗衣机,选择,羊毛,程序",setMode
1728,"洗衣机,选择,单脱,程序",setMode
1729,"洗衣机,选择,浸泡,洗,程序",setMode
1730,"洗衣机,选择,桶,自洁,程序",setMode
1731,"洗衣机,选择,混合,程序",setMode
1732,"洗衣机,选择,快,洗,程序",setMode
1733,"洗衣机,选择,羽绒,程序",setMode
1734,"洗衣机,选择,单,漂洗,程序",setMode
1735,"洗衣机,选择,筒,自洁,程序",setMode
1736,"洗衣机,选择,大件,洗,程序",setMode
1737,"洗衣机,选择,超柔,程序",setMode
1738,"洗衣机,选择,棉麻,程序",setMode
1739,"洗衣机,选择,化纤,程序",setMode
1740,"洗衣机,选择,轻柔,程序",setMode
1741,"洗衣机,选择,烫烫,净,程序",setMode
1742,"洗衣机,选择,空气,洗,程序",setMode
1743,"洗衣机,选择,摇篮,柔洗,程序",setMode
1744,"洗衣机,选择,爱婴,洗,程序",setMode
1745,"洗衣机,选择,即时,洗,程序",setMode
1746,"洗衣机,选择,真丝,程序",setMode
1747,"洗衣机,选择,记忆,洗,程序",setMode
1748,"洗衣机,选择,护色,洗,程序",setMode
1749,"洗衣机,选择,手洗,程序",setMode
1750,"洗衣机,选择,毛巾,程序",setMode
1751,"洗衣机,选择,小件,程序",setMode
1752,"洗衣机,选择,单,烘干,程序",setMode
1753,"洗衣机,选择,单,排水,程序",setMode
1754,"洗衣机,选择,户外,服,程序",setMode
1755,"洗衣机,选择,夜洗,程序",setMode
1756,"洗衣机,选择,架,干燥,程序",setMode
1757,"洗衣机,选择,护肤,洗,程序",setMode
1758,"洗衣机,选择,消毒,洗,程序",setMode
1759,"洗衣机,选择,加强,洗,程序",setMode
1760,"洗衣机,选择,巨浪,洗,程序",setMode
1761,"洗衣机,选择,防,过敏,程序",setMode
1762,"洗衣机,选择,毛毯,洗,程序",setMode
1763,"洗衣机,选择,智,诊断,程序",setMode
1764,"洗衣机,选择,除异味,程序",setMode
1765,"把,洗衣机,设置,成,消毒,洗,程序",setMode
1766,"洗衣机,设置,消毒,洗,程序",setMode
1767,"洗衣机,设,为,消毒,洗,模式",setMode
1768,"洗衣机,调,为,消毒,洗,模式",setMode
1769,"洗衣机,调,成,消毒,洗,模式",setMode
1770,"洗衣机,改为,消毒,洗,模式",setMode
1771,"666,+,78,等于,多少",null
1772,"666,+,78,=,多少",null
1773,"666,-,78,=,多少",null
1774,"4,*,3,=,多少",null
1775,"流水,的,声音",null
1776,"下雨,的,声音",null
1777,"打雷,的,声音",null
1778,"响,雷声",null
1779,喇叭声,null
1780,"播放,三国演义",play
1781,"播放,水浒传",play
1782,"播放,红楼梦",play
1783,"设,一个,周日,9,点,的,闹钟",add
1784,"周日,9,点,提醒,我,开会",add
1785,"礼拜日,8,点,提醒,我,开会",add
1786,"设,礼拜日,下午,3,点,的,闹钟",add
1787,"设,星期天,下午,三点,的,闹钟",add
1788,新闻,query
1789,"我,想,听,明天,的,新闻",query
1790,"我,想,听,今天,的,新闻",query
1791,"我,想,听,5,月,8,号,的,新闻",query
1792,"我,想,听,2018,年,5,月,8,号,的,新闻",query
1793,"我,想,听,早间,的,新闻",query
1794,"我,想,听,午间,新闻",query
1795,"我,想,听,今天,晚间,的,新闻",query
1796,"我,想,听,今天,北京,的,新闻",query
1797,"我,想,听,科技,新闻",query
1798,"我,想,听,科技,和,娱乐,新闻",query
1799,"我,想,听,杨,幂,的,新闻",query
1800,"我,想,听,杨,幂,和,刘恺威,的,新闻",query
1801,"我,想,听,昨天晚上,北京,的,科技,新闻",query
1802,"我,想,听,今天,早上,北京,杨幂,的,娱乐,新闻",query
1803,"三鲜,鱼肚,的,做法",query
1804,"上,一首",previous
1805,"上海,的,简称,是,什么",null
1806,"下周一,限行,尾号,是,多少",queryTrafficLimit
1807,"下雨天,或,潮湿,时,空调,打不开,的,原因",query
1808,"中秋节,是,哪一天",null
1809,"为什么,冰箱,不,制冷",query
1810,"为什么,双,动力,洗衣机,在,工作,时有,异音",query
1811,"为什么,吃,东西,要,细嚼慢咽",null
1812,"为什么,迷你,洗衣机,不,排水,或者,排水,过,慢",query
1813,"五香,卤,牛肉,的,做法",query
1814,"什么,原因,导致,冰箱,移动,位置",query
1815,"今天,上海,的,限行,尾号",queryTrafficLimit
1816,"今天,大盘,多少,点",null
1817,"今天天气,怎么样",query
1818,"今天,的,限行",queryTrafficLimit
1819,"关闭,燃气,热水器,后,为什么,风机,仍,在,转动,不,停止",query
1820,"冰箱,亮,的,银饰,条能,不能,用,牙膏,擦拭",query
1821,"冰箱,在,打雷,时能,插,电,吗",query
1822,"冰箱,巧妙,的,使用,方法,或,用处",query
1823,"冰箱,有,什么,清洁,保养,方法",query
1824,"冰箱,消除,异味,的,方法",query
1825,"冰箱,消除,异味,的,方法",query
1826,"冰箱门,封条,的,保养,方法",query
1827,"剁,椒,冬瓜,的,做法",query
1828,"变频空调,的,优势",query
1829,"吉他,的,声音",null
1830,"启动,回家,模式",setScene
1831,"启动,热水器",openDevice
1832,"启动,离家,模式",setScene
1833,"启动,空调",openDevice
1834,"启动,起床,模式",setScene
1835,"唐山,的,天气",query
1836,"四川,担担面,怎么,做",query
1837,"回家,模式",setScene
1838,"多年,的,空调,可以,办理,移机,吗",query
1839,"大海,的,声音",null
1840,"大象,的,叫声",null
1841,"太阳,热水器,冬季,使用,要,注意,什么",query
1842,"如何,使,热水器,加热,的,时间,变短",query
1843,"如何,在,冰箱,里,保存,相对,潮湿,的,食物",query
1844,"如何,防止,冷冻室,里,物品,被,冻,在,一起",query
1845,"宫保鸡,丁,的,做法",query
1846,"家庭,用,英语,怎么,说",null
1847,"小狗,的,叫声",null
1848,"帮忙,关闭,空调",closeDevice
1849,"帮忙,启动,空调",openDevice
1850,"开启,睡眠,模式",setScene
1851,"帮,我,把,空调,切换,为,制冷,模式",setMode
1852,"帮,我,把,空调,切换,为,送风,模式",setMode
1853,"帮,我,结束,热水器",closeDevice
1854,"帮,我,设置,一个,后天,早上,八点,的,闹铃",add
1855,"干烧,鲫鱼,的,做法",query
1856,"应该,怎么,清除,冰箱,内,霉菌",query
1857,"帮,我,关闭,热水器",closeDevice
1858,"开心,翻译成,英文,怎么,说",null
1859,"怎么,清洗,空调,过滤网",query
1860,"我,想,听,中国,之声",play
1861,"我,想,听,北京,交通广播",play
1862,"我,想,听,轻音乐",play
1863,"我,想,听,郭德纲,的,相声",play
1864,"我,想,听,银河,台,经典,评书",play
1865,"我,想,听,韩语,歌",play
1866,"我要,休息,了",setScene
1867,"我要,停止,热水器",closeDevice
1868,"我要,出门,了",setScene
1869,"我要,起床,了",setScene
1870,"把,空调,换,到,制冷,吧",setMode
1871,"把,空调,换,到,制热,吧",setMode
1872,"把,空调,换,到,送风,吧",setMode
1873,"把,空调,改为,制冷,模式",setMode
1874,"把,空调,改为,智能,模式",setMode
1875,"把,空调,改为,送风,模式",setMode
1876,"把,空调,改为,除湿,模式",setMode
1877,"把,空调,改,到,制热,吧",setMode
1878,"把,空调,改,到,送风,吧",setMode
1879,"把,空调,温度,设置,到,28,度",setTemperature
1880,"把,空调,温度,调低,2,度",decreaseTemperature
1881,"把,空调,温度,调高,2,度",increaseTemperature
1882,"把,空调,温度,调高,吧",increaseTemperature
1883,"把,空调,温度,降低,吧",decreaseTemperature
1884,"把,空调,风速,切换,成低",setSpeed
1885,"把,空调,风速,切换,成高",setSpeed
1886,"提醒,我,明天,下午,三点,接,小孩",add
1887,"提醒,我,晚上,10,点,睡觉",add
1888,"播放,华语音乐",play
1889,"播放,古典音乐",play
1890,"播放,告白,气球",play
1891,"播放,周杰伦,的,歌",play
1892,"播放,摇滚歌曲",play
1893,"播放,红豆",play
1894,"播放,许巍,的,蓝莲花",play
1895,"放首,英文歌",play
1896,"放首,许巍,的,歌",play
1897,"新疆,小炒,怎么,做",query
1898,"明天,天气,怎么样",query
1899,"暂停,播放",pause
1900,"来,一首歌",play
1901,"来,一首,流行歌曲",play
1902,"杭州,今天,的,气温",query
1903,"架子鼓,的,声音",null
1904,"泉水,的,声音",null
1905,"波轮,洗衣机,不,排水,怎么办",query
1906,"波轮,洗衣机,不,甩干,怎么办",query
1907,"波轮,洗衣机,不,进水,怎么办",query
1908,"波轮,洗衣机,噪音,大,怎么,解决",query
1909,"波轮,洗衣机,洗,不,干净,如何,解决",query
1910,"波轮,洗衣机,漏水,怎么,解决",query
1911,"波轮,洗衣机,跳闸,的,解决,方法",query
1912,"波轮,洗衣机,通电,不,工作,怎么,解决",query
1913,"波轮,洗衣机,震动,大,的,解决,方法",query
1914,"洗涤,没有,劲能,洗,干净,衣服,吗",query
1915,"洗衣机,使用,一段时间,后,的,保养,方法",query
1916,"海尔,客服,电话,是,多少",query
1917,"海尔,电器,的,股票",null
1918,"海尔,空调,大,1P,与,1P,的,区别",query
1919,"浸泡,时间,越长,就,越,容易,清洗,干净,吗",query
1920,"滚筒,洗净,即,停,标准,是,什么",query
1921,"滚筒,洗衣机,中途,停机,怎么,解决",query
1922,"滚筒,洗衣机,在,烘干,的,时候,可以,打开,机门,吗",query
1923,"滚筒,洗衣机,使用寿命,怎么,算",query
1924,"滚筒,洗衣机,底板,材质",query
1925,"滚筒,洗衣机,新机,开箱,有水,的,原因",query
1926,"滚筒,洗衣机,机,门,关不上,的,原因",query
1927,"滚筒,洗衣机,洗涤,不,工作,怎么,解决",query
1928,"滚筒,洗衣机,洗涤,时间,长,的,原因",query
1929,"滚筒,洗衣机,洗衣,完成,后,会,自动,断电,吗",query
1930,"滚筒,洗衣机,烘干,时,需要,打开,水龙头,吗",query
1931,"滚筒,洗衣机,脱水,不干,的,解决,方法",query
1932,"滚筒,洗衣机,触摸,屏幕,的,使用寿命",query
1933,"滚筒,洗衣机,负离子,除味,与,洗涤,可以,同时,进行,吗",query
1934,"滚筒,洗衣机,边,进边,排,怎么办",query
1935,"烤鸭,怎么,做",query
1936,"热水器,不,启动,因素",query
1937,"热水器,为什么,不,启动",query
1938,"热水器,为什么,出,冷水,无,热水",query
1939,"热水器,为什么,水流,很小,或,不,出水",query
1940,"热水器,为什么,水温,上升,慢",query
1941,"热水器,为什么,没有,热水",query
1942,"热水器,减少,3,度",decreaseTemperature
1943,"热水器,启动",openDevice
1944,"热水器,外部,怎么,清洗",query
1945,"热水器,安全阀,为什么,滴水",query
1946,"热水器,开启",openDevice
1947,"热水器,水温,设为,80,度",setTemperature
1948,"热水器,水温,设置,60,度",setTemperature
1949,"热水器,水温,调高,10,度",increaseTemperature
1950,"热水器,漏水,的,原因",query
1951,"热水器,调高,5,度",increaseTemperature
1952,"热水器,降低,5,度",decreaseTemperature
1953,"燃气,热水器,为什么,常,打不着,火",query
1954,"燃气,热水器,使用,年限,是,多少",query
1955,"燃气,热水器,加热,需要,多长时间",query
1956,"燃气,热水器,排,烟管,温度,有,多,高",query
1957,"现在,几点,了",null
1958,"电热水器,夏季,怎么,保养",query
1959,"电热水器,多久,需要,清理,水锈",query
1960,"白菜,最,适合,的,保鲜,温度",query
1961,"离家,模式",setScene
1962,"空调,切换,到,20,度",setTemperature
1963,"空调,切换,成,制冷",setMode
1964,"空调,切换,成,制热",setMode
1965,"空调,切换,成,送风",setMode
1966,"空调,切换,成,除湿",setMode
1967,"空调,制冷,、,制热,效果,不好",query
1968,"空调,制热,时,室外机,冒,蒸汽",query
1969,"空调,听见,有,水流声",query
1970,"空调,启动,智能,模式",setMode
1971,"空调,启动,送风",setMode
1972,"空调,外机,出现,震动,声音",query
1973,"空调,多长时间,后,需要,加,制冷剂",query
1974,"空调,室外机,安装,在,哪",query
1975,"空调,开启,制冷,模式",setMode
1976,"空调,开启,智能,模式",setMode
1977,"空调,开启,智能,模式",setMode
1978,"空调,开启,送风,模式",setMode
1979,"空调,开启,除湿,模式",setMode
1980,"空调,开机,后,跳闸",query
1981,"空调,打开,制冷",setMode
1982,"空调,打开,制热",setMode
1983,"空调,打开,智能,模式",setMode
1984,"空调,打开,送风",setMode
1985,"空调,打开,除湿",setMode
1986,"空调,温度,切换,成,30,度",setTemperature
1987,"空调,设置,为,制热,模式",setMode
1988,"空调,除甲醛,模块,装在,哪里",query
1989,"空调,风速,切换,为,中速,风",setSpeed
1990,"空调,风速,切换,为,低速,风",setSpeed
1991,"空调,风速,切换,为,自动,风",setSpeed
1992,"空调,风速,切换,为,高速,风",setSpeed
1993,"空调,风速,改成,中风",setSpeed
1994,"空调,风速,改成,自动,风",setSpeed
1995,"空调,风速,设置,为,中风",setSpeed
1996,"空调,风速,设置,为,低风",setSpeed
1997,"空调,风速,设置,为,自动,风",setSpeed
1998,"空调,风速,设置,到,中速,风",setSpeed
1999,"空调,风速,设置,到,低速,风",setSpeed
2000,"空调,风速,设置,到,自动,风",setSpeed
2001,"空调,风速,设置,到,高速,风",setSpeed
2002,"空调,风速,设置,成中",setSpeed
2003,"空调,风速,设置,成,自动",setSpeed
2004,"空调,风速,调,到,中速,风",setSpeed
2005,"空调,风速,调,到,低速,风",setSpeed
2006,"空调,风速,调,到,自动,风",setSpeed
2007,"空调,风速,调,到,高速,风",setSpeed
2008,"端午节,是,哪一天",null
2009,"糖醋,藕片,的,做法",query
2010,"红烧肉,怎么,做",query
2011,"红豆,生,南国",null
2012,"结束,播放",stop
2013,"给,我,把,空调,调,到,智能,模式,吧",setMode
2014,"继续,播放",play
2015,"羊肉,萝卜汤,的,做法",query
2016,"脱水,时,洗衣机,不,工作,的,原因",query
2017,"腾讯,公司,的,股价",null
2018,"自,清洁,功能,需要,添加,洗涤剂,吗",query
2019,"苹果,翻译成,英文,是,什么",null
2020,"衡水,的,天气",query
2021,"设置,工作日,8,点,的,闹钟",add
2022,"设置,晚上,11,点,的,闹铃",add
2023,"设置,每天,上午,10,点,的,闹钟",add
2024,"设置,热水器,到,45,度",setTemperature
2025,"请,关闭,空调",closeDevice
2026,"请,帮,我,把,热水器,水温,调低",decreaseTemperature
2027,"请,把,热水器,水温,升高",increaseTemperature
2028,"请,把,空调,设置,到,PMV,模式",setMode
2029,"赤峰,的,天气",query
2030,"起床,模式",setScene
2031,"酸菜鱼,的,做法",query
2032,锄禾日当午,null
2033,"青岛,天气,怎么样",query
2034,"青岛,明天,的,天气",query
2035,"青岛,的,天气",query
2036,"青岛,限号,是,多少",queryTrafficLimit
2037,"香辣,童子鸡,的,做法",query
2038,"马云,是,谁",null
2039,"鱼类,食品,最佳,的,冷冻,温度,是,多少",query
2040,"鸡蛋,食品,最,适合,的,保鲜,温度",query
2041,"麻婆豆腐,怎么,做",query
2042,"麻烦,打开,空调",openDevice
2043,"麻烦,把,空调,设置,为,智能,模式",setMode
2044,"麻烦,把,空调,调,到,制冷,模式",setMode
2045,"麻烦,把,空调,调,到,制热,模式",setMode
2046,"麻辣,牛,肚丝,的,做法",query
2047,"三口,之家,的,洗衣机,怎么,选",query
2048,"上海,天气,如何",query
2049,"为什么,久坐,久,站,腿,会,发麻",null
2050,"为什么,人会分,男女",null
2051,"为什么,人体,的,左右,不,对称",null
2052,"为什么,会,有,双胞胎",null
2053,"为什么,大多数,人,右手,的,力气,比,左手,大",null
2054,"为什么,手会,比脚,灵活",null
2055,"为什么,早产儿,智力,并,不差",null
2056,"为什么,用,嘴,呼吸,不利于,健康",null
2057,"为什么,男子,会长,胡子",null
2058,"为什么,运动员,的,肌肉,比,普通人,的,力量,大",null
2059,"为什么,骨骼,是,坚硬,的",null
2060,"举重,是,什么",null
2061,"乒乓球,是,什么",null
2062,"什么,是,平足",null
2063,"今天,北京,天气,怎么样",query
2064,"今天天气,怎么样",query
2065,"今天,温度,多少",query
2066,"今天,湿度,多少",query
2067,"今天,的,创业板,指数",null
2068,"今天,的,限行",queryTrafficLimit
2069,"今天,风速,多少",query
2070,"你,今年,几岁",null
2071,"你,告诉,我,几点,了",null
2072,"你,告诉,我,时间",null
2073,"你,告诉,我,现在,几点",null
2074,"你,告诉,我,现在,几点,了",null
2075,"你,告诉,我,现在,是,什么,时候,了",null
2076,"你,多久,过生日",null
2077,"你,多,大,了",other
2078,"你,妈妈,是,谁",null
2079,"你,属于,什么,生肖",null
2080,"你,是,中国,人,吗",null
2081,"你,是,哪个,公司,生产,的",null
2082,"你,是,哪国,的",null
2083,"你,是,哪,生产,的",null
2084,"你,是,女,的,吗",null
2085,"你,是,男,的,吗",null
2086,"你,有,兄弟姐妹,吗",other
2087,"你,有,昵称,吗",null
2088,"你,没有,性别,吗",null
2089,"你,爸爸,是,谁",null
2090,"你,生日,是,哪一天",null
2091,"你,知道,几点,了,吗",null
2092,"你,知道,现在,几点,了,吗",null
2093,"你,知道,现在,的,时间,吗",null
2094,"你,能,告诉,我,几点,了,吗",null
2095,"你,能,告诉,我,时间,吗",null
2096,"你,说,时间,多少",null
2097,"你,说,现在,几点,了",null
2098,"冬季,使用,电热水器,要,注意,什么",query
2099,"冰箱,巧妙,的,使用,方法,或,用处",query
2100,"冰箱,有,什么,清洁,保养,方法",query
2101,"冰箱,的,外壳,生锈,了,怎么办",query
2102,"冰箱,结,冰霜,怎么,有效,去除",query
2103,"冰箱门,封条,的,保养,方法",query
2104,"净化器,是否,打开",statusEnquiry
2105,"净化器,的,开关,状态,是,什么",statusEnquiry
2106,"净水器,是,什么",query
2107,"变频空调,的,优势",query
2108,"启动,出门,模式",setScene
2109,"启动,到家,模式",setScene
2110,"启动,回家,模式",setScene
2111,"启动,离家,模式",setScene
2112,"告诉,我,时间",null
2113,"哪些,食物,不,适合,放在,冰箱,里",query
2114,"土豆,最,适合,的,保鲜,温度",query
2115,"大海,的,声音",null
2116,"大象,的,叫声",null
2117,"天气,怎么样",query
2118,"天津,今天,的,天气",query
2119,"天津,天气",query
2120,"天津,天气,怎么样",query
2121,"天津市,的,天气",query
2122,"天津,的,天气",query
2123,"天津,的,天气情况",query
2124,"如何,使,热水器,加热,的,时间,变短",query
2125,"如何,在,冰箱,里,保存,相对,潮湿,的,食物",query
2126,"小狗,的,叫声",null
2127,"帮,我,停止,热水器",closeDevice
2128,"开启,出门,模式",setScene
2129,"开启,到家,模式",setScene
2130,"开启,回家,模式",setScene
2131,"开启,离家,模式",setScene
2132,"怎么,清洗,空调,过滤网",query
2133,"怎么,联系,你,的,生产,公司",null
2134,"我,到,家,啦",setScene
2135,"我,回家,啦",setScene
2136,"我,回来,啦",setScene
2137,"我,想,听,一首,叫江雪,的,诗",null
2138,"我,想,听,一首,诗叫,江上,渔者",null
2139,"我,想,听,一首,诗,叫,绝句",null
2140,"我,想,听,九月九,日忆,山东,兄弟",play
2141,"我,想,听,乡村",play
2142,"我,想,听,交响乐",play
2143,"我,想,听,健康,节目",play
2144,"我,想,听,儿童节目",play
2145,"我,想,听,刘德华,的,歌",play
2146,"我,想,听,北京,新闻广播",play
2147,"我,想,听,古典",play
2148,"我,想,听,告白,气球",play
2149,"我,想,听,周杰伦,的,歌",play
2150,"我,想,听,复古",play
2151,"我,想,听,张召忠,的,节目",play
2152,"我,想,听,怀旧",play
2153,"我,想,听,情感,节目",play
2154,"我,想,听,愚公移山,的,故事",null
2155,"我,想,听,戏曲,节目",play
2156,"我,想,听,搞笑,节目",play
2157,"我,想,听,摇滚",play
2158,"我,想,听,文化,节目",play
2159,"我,想,听,旅游,节目",play
2160,"我,想,听,时尚,节目",play
2161,"我,想,听,民族,风",play
2162,"我,想,听,民谣",play
2163,"我,想,听,江畔,独步,寻花,这首,诗",null
2164,"我,想,听,流行歌曲",play
2165,"我,想,听,爵士",play
2166,"我,想,听,电子",play
2167,"我,想,听,白雪公主,的,故事",null
2168,"我,想,听,科技,节目",play
2169,"我,想,听,纯音乐",play
2170,"我,想,听,脱口秀",play
2171,"我,想,听,蓝调",play
2172,"我,想,听说,唱",play
2173,"我,想,听,财经",play
2174,"我,想,听,轻音乐",play
2175,"我,想,听,逻辑思维",play
2176,"我,想,听,青花瓷",play
2177,"我,想,听,首诗,菊花",null
2178,"我,想,知道,几点,了",null
2179,"我,想,知道,天津,的,天气",query
2180,"我,想,知道,时间",null
2181,"我要,关闭,热水器",closeDevice
2182,"我要,听别,偷,我,的,菜",play
2183,"我要,听,守株待兔,的,故事",null
2184,"我要,结束,热水器",closeDevice
2185,"手球,是,什么",null
2186,"打开,净水机",null
2187,"打开,出门,模式",setScene
2188,"打开,到家,模式",setScene
2189,"打开,回家,模式",setScene
2190,"打开,所有,的,燃气灶",null
2191,"打开,扫地机",startup
2192,"打开,油烟机",openDevice
2193,"打开,洗碗机",openDevice
2194,"打开,消毒柜",openDevice
2195,"打开,烤箱",openDevice
2196,"打开,热水器",openDevice
2197,"打开,燃气灶",null
2198,"打开,电磁灶",null
2199,"打开,离家,模式",setScene
2200,"打开,窗帘",openDevice
2201,"打开,除湿机",openDevice
2202,"把,空调,改为,制热,模式",setMode
2203,"把,空调,风速,切换,成,自动",setSpeed
2204,"把,苹果,用,英文翻译,一下",null
2205,"把,苹果,用,英语翻译,一下",null
2206,"把,苹果,翻译成,英文",null
2207,"把,苹果,翻译成,英语",null
2208,"拳击,是,什么",null
2209,"播放,儿歌,小苹果",null
2210,"播放,儿歌,小,蜗牛",null
2211,"播放,儿歌,小,青蛙",null
2212,"播放,儿歌,我,是,小,海军",null
2213,"播放,小小,少年",play
2214,"播放,幸福,拍手歌",play
2215,"播放,红豆",play
2216,"播放,脱口秀",play
2217,"播放,许巍,的,蓝莲花",play
2218,"播放,郭德纲,的,相声",play
2219,"放,七步,诗,这首,诗",null
2220,"放首,许巍,的,歌",play
2221,"来个,评书",play
2222,"来段,历史,节目",play
2223,"来首,民族音乐",play
2224,"查,天津,的,天气预报",query
2225,"查询,天津,的,天气",query
2226,"查询,天津,的,天气预报",query
2227,"水球,是,什么",null
2228,"洋葱,最,适合,的,保鲜,温度",query
2229,"洗衣机,是,什么",query
2230,"滚筒,洗衣机,中途,停机,怎么,解决",query
2231,"滚筒,洗衣机,洗涤,时间,长,的,原因",query
2232,"滚筒,洗衣机,通电,跳闸,的,原因",query
2233,"热水器,关闭电源",closeDevice
2234,"热水器,减少,3,度",decreaseTemperature
2235,"热水器,外部,怎么,清洗",query
2236,"热水器,设定,到,30,度",setTemperature
2237,"热水器,降低,5,度",decreaseTemperature
2238,"燃气,热水器,能,多路,供水,吗",query
2239,"现在,几点",null
2240,"现在,几点,了",null
2241,"田径,是,什么",null
2242,"电热水器,夏季,怎么,保养",query
